Datos que encuentra el metodo de Euler(variable ind.	 variable dep.	 numero de thread)
0.020546	 0.816801 	 
0.020609	 0.816898 	 
0.020672	 0.816994 	 
0.020735	 0.817091 	 
0.020797	 0.817187 	 
0.020860	 0.817284 	 
0.020923	 0.817380 	 
0.020986	 0.817477 	 
0.021049	 0.817573 	 
0.021112	 0.817670 	 
0.021174	 0.817766 	 
0.021237	 0.817863 	 
0.021300	 0.817959 	 
0.021363	 0.818056 	 
0.021426	 0.818152 	 
0.021488	 0.818249 	 
0.021551	 0.818345 	 
0.021614	 0.818442 	 
0.021677	 0.818538 	 
0.021740	 0.818635 	 
0.021803	 0.818731 	 
0.021865	 0.818828 	 
0.021928	 0.818924 	 
0.021991	 0.819021 	 
0.022054	 0.819117 	 
0.022117	 0.819214 	 
0.022180	 0.819310 	 
0.022242	 0.819407 	 
0.022305	 0.819504 	 
0.022368	 0.819600 	 
0.022431	 0.819697 	 
0.022494	 0.819793 	 
0.022557	 0.819890 	 
0.022619	 0.819986 	 
0.022682	 0.820083 	 
0.022745	 0.820179 	 
0.022808	 0.820276 	 
0.022871	 0.820372 	 
0.022934	 0.820469 	 
0.022996	 0.820566 	 
0.023059	 0.820662 	 
0.023122	 0.820759 	 
0.023185	 0.820855 	 
0.023248	 0.820952 	 
0.023311	 0.821048 	 
0.023373	 0.821145 	 
0.023436	 0.821242 	 
0.023499	 0.821338 	 
0.023562	 0.821435 	 
0.023625	 0.821531 	 
0.023688	 0.821628 	 
0.023750	 0.821725 	 
0.023813	 0.821821 	 
0.023876	 0.821918 	 
0.023939	 0.822014 	 
0.024002	 0.822111 	 
0.024065	 0.822208 	 
0.024127	 0.822304 	 
0.024190	 0.822401 	 
0.024253	 0.822497 	 
0.024316	 0.822594 	 
0.024379	 0.822691 	 
0.024442	 0.822787 	 
0.024504	 0.822884 	 
0.024567	 0.822981 	 
0.024630	 0.823077 	 
0.024693	 0.823174 	 
0.024756	 0.823271 	 
0.024819	 0.823367 	 
0.024881	 0.823464 	 
0.024944	 0.823560 	 
0.025007	 0.823657 	 
0.025070	 0.823754 	 
0.025133	 0.823850 	 
0.025196	 0.823947 	 
0.025258	 0.824044 	 
0.025321	 0.824140 	 
0.025384	 0.824237 	 
0.025447	 0.824334 	 
0.025510	 0.824430 	 
0.025573	 0.824527 	 
0.025635	 0.824624 	 
0.025698	 0.824720 	 
0.025761	 0.824817 	 
0.025824	 0.824914 	 
0.025887	 0.825011 	 
0.025950	 0.825107 	 
0.026012	 0.825204 	 
0.026075	 0.825301 	 
0.026138	 0.825397 	 
0.026201	 0.825494 	 
0.026264	 0.825591 	 
0.026327	 0.825687 	 
0.026389	 0.825784 	 
0.026452	 0.825881 	 
0.026515	 0.825978 	 
0.026578	 0.826074 	 
0.026641	 0.826171 	 
0.026704	 0.826268 	 
0.026766	 0.826364 	 
0.026829	 0.826461 	 
0.026892	 0.826558 	 
0.026955	 0.826655 	 
0.027018	 0.826751 	 
0.027081	 0.826848 	 
0.027143	 0.826945 	 
0.027206	 0.827042 	 
0.027269	 0.827138 	 
0.027332	 0.827235 	 
0.027395	 0.827332 	 
0.027458	 0.827429 	 
0.027520	 0.827525 	 
0.027583	 0.827622 	 
0.027646	 0.827719 	 
0.027709	 0.827816 	 
0.027772	 0.827912 	 
0.027835	 0.828009 	 
0.027897	 0.828106 	 
0.027960	 0.828203 	 
0.028023	 0.828300 	 
0.028086	 0.828396 	 
0.028149	 0.828493 	 
0.028212	 0.828590 	 
0.028274	 0.828687 	 
0.028337	 0.828784 	 
0.028400	 0.828880 	 
0.028463	 0.828977 	 
0.028526	 0.829074 	 
0.028588	 0.829171 	 
0.028651	 0.829268 	 
0.028714	 0.829364 	 
0.028777	 0.829461 	 
0.028840	 0.829558 	 
0.028903	 0.829655 	 
0.028965	 0.829752 	 
0.029028	 0.829848 	 
0.029091	 0.829945 	 
0.029154	 0.830042 	 
0.029217	 0.830139 	 
0.029280	 0.830236 	 
0.029342	 0.830333 	 
0.029405	 0.830429 	 
0.029468	 0.830526 	 
0.029531	 0.830623 	 
0.029594	 0.830720 	 
0.029657	 0.830817 	 
0.029719	 0.830914 	 
0.029782	 0.831011 	 
0.029845	 0.831107 	 
0.029908	 0.831204 	 
0.029971	 0.831301 	 
0.030034	 0.831398 	 
0.030096	 0.831495 	 
0.030159	 0.831592 	 
0.030222	 0.831689 	 
0.030285	 0.831786 	 
0.030348	 0.831882 	 
0.030411	 0.831979 	 
0.030473	 0.832076 	 
0.030536	 0.832173 	 
0.030599	 0.832270 	 
0.030662	 0.832367 	 
0.030725	 0.832464 	 
0.030788	 0.832561 	 
0.030850	 0.832658 	 
0.030913	 0.832754 	 
0.030976	 0.832851 	 
0.031039	 0.832948 	 
0.031102	 0.833045 	 
0.031165	 0.833142 	 
0.031227	 0.833239 	 
0.031290	 0.833336 	 
0.031353	 0.833433 	 
0.031416	 0.833530 	 
0.031479	 0.833627 	 
0.031542	 0.833724 	 
0.031604	 0.833821 	 
0.031667	 0.833918 	 
0.031730	 0.834014 	 
0.031793	 0.834111 	 
0.031856	 0.834208 	 
0.031919	 0.834305 	 
0.031981	 0.834402 	 
0.032044	 0.834499 	 
0.032107	 0.834596 	 
0.032170	 0.834693 	 
0.032233	 0.834790 	 
0.032296	 0.834887 	 
0.032358	 0.834984 	 
0.032421	 0.835081 	 
0.032484	 0.835178 	 
0.032547	 0.835275 	 
0.032610	 0.835372 	 
0.032673	 0.835469 	 
0.032735	 0.835566 	 
0.032798	 0.835663 	 
0.032861	 0.835760 	 
0.032924	 0.835857 	 
0.032987	 0.835954 	 
0.033050	 0.836051 	 
0.033112	 0.836148 	 
0.033175	 0.836245 	 
0.033238	 0.836342 	 
0.033301	 0.836439 	 
0.033364	 0.836536 	 
0.033427	 0.836633 	 
0.033489	 0.836730 	 
0.033552	 0.836827 	 
0.033615	 0.836924 	 
0.033678	 0.837021 	 
0.033741	 0.837118 	 
0.033804	 0.837215 	 
0.033866	 0.837312 	 
0.033929	 0.837409 	 
0.033992	 0.837506 	 
0.034055	 0.837603 	 
0.034118	 0.837700 	 
0.034181	 0.837797 	 
0.034243	 0.837894 	 
0.034306	 0.837991 	 
0.034369	 0.838088 	 
0.034432	 0.838186 	 
0.034495	 0.838283 	 
0.034558	 0.838380 	 
0.034620	 0.838477 	 
0.034683	 0.838574 	 
0.034746	 0.838671 	 
0.034809	 0.838768 	 
0.034872	 0.838865 	 
0.034935	 0.838962 	 
0.034997	 0.839059 	 
0.035060	 0.839156 	 
0.035123	 0.839253 	 
0.035186	 0.839350 	 
0.035249	 0.839448 	 
0.035312	 0.839545 	 
0.035374	 0.839642 	 
0.035437	 0.839739 	 
0.035500	 0.839836 	 
0.035563	 0.839933 	 
0.035626	 0.840030 	 
0.035688	 0.840127 	 
0.035751	 0.840224 	 
0.035814	 0.840322 	 
0.035877	 0.840419 	 
0.035940	 0.840516 	 
0.036003	 0.840613 	 
0.036065	 0.840710 	 
0.036128	 0.840807 	 
0.036191	 0.840904 	 
0.036254	 0.841001 	 
0.036317	 0.841099 	 
0.036380	 0.841196 	 
0.036442	 0.841293 	 
0.036505	 0.841390 	 
0.036568	 0.841487 	 
0.036631	 0.841584 	 
0.036694	 0.841681 	 
0.036757	 0.841779 	 
0.036819	 0.841876 	 
0.036882	 0.841973 	 
0.036945	 0.842070 	 
0.037008	 0.842167 	 
0.037071	 0.842264 	 
0.037134	 0.842362 	 
0.037196	 0.842459 	 
0.037259	 0.842556 	 
0.037322	 0.842653 	 
0.037385	 0.842750 	 
0.037448	 0.842848 	 
0.037511	 0.842945 	 
0.037573	 0.843042 	 
0.037636	 0.843139 	 
0.037699	 0.843236 	 
0.037762	 0.843334 	 
0.037825	 0.843431 	 
0.037888	 0.843528 	 
0.037950	 0.843625 	 
0.038013	 0.843722 	 
0.038076	 0.843820 	 
0.038139	 0.843917 	 
0.038202	 0.844014 	 
0.038265	 0.844111 	 
0.038327	 0.844209 	 
0.038390	 0.844306 	 
0.038453	 0.844403 	 
0.038516	 0.844500 	 
0.038579	 0.844597 	 
0.038642	 0.844695 	 
0.038704	 0.844792 	 
0.038767	 0.844889 	 
0.038830	 0.844986 	 
0.038893	 0.845084 	 
0.038956	 0.845181 	 
0.039019	 0.845278 	 
0.039081	 0.845376 	 
0.039144	 0.845473 	 
0.039207	 0.845570 	 
0.039270	 0.845667 	 
0.039333	 0.845765 	 
0.039396	 0.845862 	 
0.039458	 0.845959 	 
0.039521	 0.846056 	 
0.039584	 0.846154 	 
0.039647	 0.846251 	 
0.039710	 0.846348 	 
0.039773	 0.846446 	 
0.039835	 0.846543 	 
0.039898	 0.846640 	 
0.039961	 0.846737 	 
0.040024	 0.846835 	 
0.040087	 0.846932 	 
0.040150	 0.847029 	 
0.040212	 0.847127 	 
0.040275	 0.847224 	 
0.040338	 0.847321 	 
0.040401	 0.847419 	 
0.040464	 0.847516 	 
0.040527	 0.847613 	 
0.040589	 0.847711 	 
0.040652	 0.847808 	 
0.040715	 0.847905 	 
0.040778	 0.848003 	 
0.040841	 0.848100 	 
0.040904	 0.848197 	 
0.040966	 0.848295 	 
0.041029	 0.848392 	 
0.041092	 0.848489 	 
0.041155	 0.848587 	 
0.041218	 0.848684 	 
0.041281	 0.848781 	 
0.041343	 0.848879 	 
0.041406	 0.848976 	 
0.041469	 0.849074 	 
0.041532	 0.849171 	 
0.041595	 0.849268 	 
0.041658	 0.849366 	 
0.041720	 0.849463 	 
0.041783	 0.849560 	 
0.041846	 0.849658 	 
0.041909	 0.849755 	 
0.041972	 0.849853 	 
0.042035	 0.849950 	 
0.042097	 0.850047 	 
0.042160	 0.850145 	 
0.042223	 0.850242 	 
0.042286	 0.850340 	 
0.042349	 0.850437 	 
0.042412	 0.850534 	 
0.042474	 0.850632 	 
0.042537	 0.850729 	 
0.042600	 0.850827 	 
0.042663	 0.850924 	 
0.042726	 0.851022 	 
0.042788	 0.851119 	 
0.042851	 0.851216 	 
0.042914	 0.851314 	 
0.042977	 0.851411 	 
0.043040	 0.851509 	 
0.043103	 0.851606 	 
0.043165	 0.851704 	 
0.043228	 0.851801 	 
0.043291	 0.851898 	 
0.043354	 0.851996 	 
0.043417	 0.852093 	 
0.043480	 0.852191 	 
0.043542	 0.852288 	 
0.043605	 0.852386 	 
0.043668	 0.852483 	 
0.043731	 0.852581 	 
0.043794	 0.852678 	 
0.043857	 0.852776 	 
0.043919	 0.852873 	 
0.043982	 0.852971 	 
0.044045	 0.853068 	 
0.044108	 0.853166 	 
0.044171	 0.853263 	 
0.044234	 0.853361 	 
0.044296	 0.853458 	 
0.044359	 0.853556 	 
0.044422	 0.853653 	 
0.044485	 0.853751 	 
0.044548	 0.853848 	 
0.044611	 0.853946 	 
0.044673	 0.854043 	 
0.044736	 0.854141 	 
0.044799	 0.854238 	 
0.044862	 0.854336 	 
0.044925	 0.854433 	 
0.044988	 0.854531 	 
0.045050	 0.854628 	 
0.045113	 0.854726 	 
0.045176	 0.854823 	 
0.045239	 0.854921 	 
0.045302	 0.855018 	 
0.045365	 0.855116 	 
0.045427	 0.855213 	 
0.045490	 0.855311 	 
0.045553	 0.855408 	 
0.045616	 0.855506 	 
0.045679	 0.855604 	 
0.045742	 0.855701 	 
0.045804	 0.855799 	 
0.045867	 0.855896 	 
0.045930	 0.855994 	 
0.045993	 0.856091 	 
0.046056	 0.856189 	 
0.046119	 0.856287 	 
0.046181	 0.856384 	 
0.046244	 0.856482 	 
0.046307	 0.856579 	 
0.046370	 0.856677 	 
0.046433	 0.856774 	 
0.046496	 0.856872 	 
0.046558	 0.856970 	 
0.046621	 0.857067 	 
0.046684	 0.857165 	 
0.046747	 0.857262 	 
0.046810	 0.857360 	 
0.046873	 0.857458 	 
0.046935	 0.857555 	 
0.046998	 0.857653 	 
0.047061	 0.857751 	 
0.047124	 0.857848 	 
0.047187	 0.857946 	 
0.047250	 0.858043 	 
0.047312	 0.858141 	 
0.047375	 0.858239 	 
0.047438	 0.858336 	 
0.047501	 0.858434 	 
0.047564	 0.858532 	 
0.047627	 0.858629 	 
0.047689	 0.858727 	 
0.047752	 0.858824 	 
0.047815	 0.858922 	 
0.047878	 0.859020 	 
0.047941	 0.859117 	 
0.048004	 0.859215 	 
0.048066	 0.859313 	 
0.048129	 0.859410 	 
0.048192	 0.859508 	 
0.048255	 0.859606 	 
0.048318	 0.859703 	 
0.048381	 0.859801 	 
0.048443	 0.859899 	 
0.048506	 0.859996 	 
0.048569	 0.860094 	 
0.048632	 0.860192 	 
0.048695	 0.860290 	 
0.048758	 0.860387 	 
0.048820	 0.860485 	 
0.048883	 0.860583 	 
0.048946	 0.860680 	 
0.049009	 0.860778 	 
0.049072	 0.860876 	 
0.049135	 0.860973 	 
0.049197	 0.861071 	 
0.049260	 0.861169 	 
0.049323	 0.861267 	 
0.049386	 0.861364 	 
0.049449	 0.861462 	 
0.049512	 0.861560 	 
0.049574	 0.861658 	 
0.049637	 0.861755 	 
0.049700	 0.861853 	 
0.049763	 0.861951 	 
0.049826	 0.862048 	 
0.049888	 0.862146 	 
0.049951	 0.862244 	 
0.050014	 0.862342 	 
0.050077	 0.862439 	 
0.050140	 0.862537 	 
0.050203	 0.862635 	 
0.050265	 0.862733 	 
0.050328	 0.862830 	 
0.050391	 0.862928 	 
0.050454	 0.863026 	 
0.050517	 0.863124 	 
0.050580	 0.863222 	 
0.050642	 0.863319 	 
0.050705	 0.863417 	 
0.050768	 0.863515 	 
0.050831	 0.863613 	 
0.050894	 0.863710 	 
0.050957	 0.863808 	 
0.051019	 0.863906 	 
0.051082	 0.864004 	 
0.051145	 0.864102 	 
0.051208	 0.864199 	 
0.051271	 0.864297 	 
0.051334	 0.864395 	 
0.051396	 0.864493 	 
0.051459	 0.864591 	 
0.051522	 0.864689 	 
0.051585	 0.864786 	 
0.051648	 0.864884 	 
0.051711	 0.864982 	 
0.051773	 0.865080 	 
0.051836	 0.865178 	 
0.051899	 0.865276 	 
0.051962	 0.865373 	 
0.052025	 0.865471 	 
0.052088	 0.865569 	 
0.052150	 0.865667 	 
0.052213	 0.865765 	 
0.052276	 0.865863 	 
0.052339	 0.865960 	 
0.052402	 0.866058 	 
0.052465	 0.866156 	 
0.052527	 0.866254 	 
0.052590	 0.866352 	 
0.052653	 0.866450 	 
0.052716	 0.866548 	 
0.052779	 0.866645 	 
0.052842	 0.866743 	 
0.052904	 0.866841 	 
0.052967	 0.866939 	 
0.053030	 0.867037 	 
0.053093	 0.867135 	 
0.053156	 0.867233 	 
0.053219	 0.867331 	 
0.053281	 0.867429 	 
0.053344	 0.867526 	 
0.053407	 0.867624 	 
0.053470	 0.867722 	 
0.053533	 0.867820 	 
0.053596	 0.867918 	 
0.053658	 0.868016 	 
0.053721	 0.868114 	 
0.053784	 0.868212 	 
0.053847	 0.868310 	 
0.053910	 0.868408 	 
0.053973	 0.868506 	 
0.054035	 0.868604 	 
0.054098	 0.868702 	 
0.054161	 0.868799 	 
0.054224	 0.868897 	 
0.054287	 0.868995 	 
0.054350	 0.869093 	 
0.054412	 0.869191 	 
0.054475	 0.869289 	 
0.054538	 0.869387 	 
0.054601	 0.869485 	 
0.054664	 0.869583 	 
0.054727	 0.869681 	 
0.054789	 0.869779 	 
0.054852	 0.869877 	 
0.054915	 0.869975 	 
0.054978	 0.870073 	 
0.055041	 0.870171 	 
0.055104	 0.870269 	 
0.055166	 0.870367 	 
0.055229	 0.870465 	 
0.055292	 0.870563 	 
0.055355	 0.870661 	 
0.055418	 0.870759 	 
0.055481	 0.870857 	 
0.055543	 0.870955 	 
0.055606	 0.871053 	 
0.055669	 0.871151 	 
0.055732	 0.871249 	 
0.055795	 0.871347 	 
0.055858	 0.871445 	 
0.055920	 0.871543 	 
0.055983	 0.871641 	 
0.056046	 0.871739 	 
0.056109	 0.871837 	 
0.056172	 0.871935 	 
0.056235	 0.872033 	 
0.056297	 0.872131 	 
0.056360	 0.872229 	 
0.056423	 0.872327 	 
0.056486	 0.872425 	 
0.056549	 0.872523 	 
0.056611	 0.872621 	 
0.056674	 0.872719 	 
0.056737	 0.872817 	 
0.056800	 0.872915 	 
0.056863	 0.873013 	 
0.056926	 0.873112 	 
0.056988	 0.873210 	 
0.057051	 0.873308 	 
0.057114	 0.873406 	 
0.057177	 0.873504 	 
0.057240	 0.873602 	 
0.057303	 0.873700 	 
0.057365	 0.873798 	 
0.057428	 0.873896 	 
0.057491	 0.873994 	 
0.057554	 0.874092 	 
0.057617	 0.874190 	 
0.057680	 0.874289 	 
0.057742	 0.874387 	 
0.057805	 0.874485 	 
0.057868	 0.874583 	 
0.057931	 0.874681 	 
0.057994	 0.874779 	 
0.058057	 0.874877 	 
0.058119	 0.874975 	 
0.058182	 0.875073 	 
0.058245	 0.875172 	 
0.058308	 0.875270 	 
0.058371	 0.875368 	 
0.058434	 0.875466 	 
0.058496	 0.875564 	 
0.058559	 0.875662 	 
0.058622	 0.875760 	 
0.058685	 0.875859 	 
0.058748	 0.875957 	 
0.058811	 0.876055 	 
0.058873	 0.876153 	 
0.058936	 0.876251 	 
0.058999	 0.876349 	 
0.059062	 0.876447 	 
0.059125	 0.876546 	 
0.059188	 0.876644 	 
0.059250	 0.876742 	 
0.059313	 0.876840 	 
0.059376	 0.876938 	 
0.059439	 0.877036 	 
0.059502	 0.877135 	 
0.059565	 0.877233 	 
0.059627	 0.877331 	 
0.059690	 0.877429 	 
0.059753	 0.877527 	 
0.059816	 0.877626 	 
0.059879	 0.877724 	 
0.059942	 0.877822 	 
0.060004	 0.877920 	 
0.060067	 0.878018 	 
0.060130	 0.878117 	 
0.060193	 0.878215 	 
0.060256	 0.878313 	 
0.060319	 0.878411 	 
0.060381	 0.878510 	 
0.060444	 0.878608 	 
0.060507	 0.878706 	 
0.060570	 0.878804 	 
0.060633	 0.878902 	 
0.060696	 0.879001 	 
0.060758	 0.879099 	 
0.060821	 0.879197 	 
0.060884	 0.879295 	 
0.060947	 0.879394 	 
0.061010	 0.879492 	 
0.061073	 0.879590 	 
0.061135	 0.879688 	 
0.061198	 0.879787 	 
0.061261	 0.879885 	 
0.061324	 0.879983 	 
0.061387	 0.880081 	 
0.061450	 0.880180 	 
0.061512	 0.880278 	 
0.061575	 0.880376 	 
0.061638	 0.880475 	 
0.061701	 0.880573 	 
0.061764	 0.880671 	 
0.061827	 0.880769 	 
0.061889	 0.880868 	 
0.061952	 0.880966 	 
0.062015	 0.881064 	 
0.062078	 0.881163 	 
0.062141	 0.881261 	 
0.062204	 0.881359 	 
0.062266	 0.881458 	 
0.062329	 0.881556 	 
0.062392	 0.881654 	 
