Datos que encuentra el metodo de Euler(variable ind.	 variable dep.	 numero de thread)
0.022996	 0.754245 	 
0.023059	 0.754163 	 
0.023122	 0.754081 	 
0.023185	 0.754000 	 
0.023248	 0.753918 	 
0.023311	 0.753836 	 
0.023373	 0.753754 	 
0.023436	 0.753672 	 
0.023499	 0.753590 	 
0.023562	 0.753508 	 
0.023625	 0.753426 	 
0.023688	 0.753344 	 
0.023750	 0.753263 	 
0.023813	 0.753181 	 
0.023876	 0.753099 	 
0.023939	 0.753017 	 
0.024002	 0.752935 	 
0.024065	 0.752854 	 
0.024127	 0.752772 	 
0.024190	 0.752690 	 
0.024253	 0.752609 	 
0.024316	 0.752527 	 
0.024379	 0.752445 	 
0.024442	 0.752364 	 
0.024504	 0.752282 	 
0.024567	 0.752200 	 
0.024630	 0.752119 	 
0.024693	 0.752037 	 
0.024756	 0.751956 	 
0.024819	 0.751874 	 
0.024881	 0.751793 	 
0.024944	 0.751711 	 
0.025007	 0.751630 	 
0.025070	 0.751548 	 
0.025133	 0.751467 	 
0.025196	 0.751385 	 
0.025258	 0.751304 	 
0.025321	 0.751223 	 
0.025384	 0.751141 	 
0.025447	 0.751060 	 
0.025510	 0.750978 	 
0.025573	 0.750897 	 
0.025635	 0.750816 	 
0.025698	 0.750735 	 
0.025761	 0.750653 	 
0.025824	 0.750572 	 
0.025887	 0.750491 	 
0.025950	 0.750410 	 
0.026012	 0.750328 	 
0.026075	 0.750247 	 
0.026138	 0.750166 	 
0.026201	 0.750085 	 
0.026264	 0.750004 	 
0.026327	 0.749923 	 
0.026389	 0.749841 	 
0.026452	 0.749760 	 
0.026515	 0.749679 	 
0.026578	 0.749598 	 
0.026641	 0.749517 	 
0.026704	 0.749436 	 
0.026766	 0.749355 	 
0.026829	 0.749274 	 
0.026892	 0.749193 	 
0.026955	 0.749112 	 
0.027018	 0.749031 	 
0.027081	 0.748950 	 
0.027143	 0.748869 	 
0.027206	 0.748789 	 
0.027269	 0.748708 	 
0.027332	 0.748627 	 
0.027395	 0.748546 	 
0.027458	 0.748465 	 
0.027520	 0.748384 	 
0.027583	 0.748304 	 
0.027646	 0.748223 	 
0.027709	 0.748142 	 
0.027772	 0.748061 	 
0.027835	 0.747981 	 
0.027897	 0.747900 	 
0.027960	 0.747819 	 
0.028023	 0.747739 	 
0.028086	 0.747658 	 
0.028149	 0.747577 	 
0.028212	 0.747497 	 
0.028274	 0.747416 	 
0.028337	 0.747336 	 
0.028400	 0.747255 	 
0.028463	 0.747174 	 
0.028526	 0.747094 	 
0.028588	 0.747013 	 
0.028651	 0.746933 	 
0.028714	 0.746852 	 
0.028777	 0.746772 	 
0.028840	 0.746691 	 
0.028903	 0.746611 	 
0.028965	 0.746531 	 
0.029028	 0.746450 	 
0.029091	 0.746370 	 
0.029154	 0.746290 	 
0.029217	 0.746209 	 
0.029280	 0.746129 	 
0.029342	 0.746049 	 
0.029405	 0.745968 	 
0.029468	 0.745888 	 
0.029531	 0.745808 	 
0.029594	 0.745727 	 
0.029657	 0.745647 	 
0.029719	 0.745567 	 
0.029782	 0.745487 	 
0.029845	 0.745407 	 
0.029908	 0.745326 	 
0.029971	 0.745246 	 
0.030034	 0.745166 	 
0.030096	 0.745086 	 
0.030159	 0.745006 	 
0.030222	 0.744926 	 
0.030285	 0.744846 	 
0.030348	 0.744766 	 
0.030411	 0.744686 	 
0.030473	 0.744606 	 
0.030536	 0.744526 	 
0.030599	 0.744446 	 
0.030662	 0.744366 	 
0.030725	 0.744286 	 
0.030788	 0.744206 	 
0.030850	 0.744126 	 
0.030913	 0.744046 	 
0.030976	 0.743966 	 
0.031039	 0.743887 	 
0.031102	 0.743807 	 
0.031165	 0.743727 	 
0.031227	 0.743647 	 
0.031290	 0.743567 	 
0.031353	 0.743488 	 
0.031416	 0.743408 	 
0.031479	 0.743328 	 
0.031542	 0.743248 	 
0.031604	 0.743169 	 
0.031667	 0.743089 	 
0.031730	 0.743009 	 
0.031793	 0.742930 	 
0.031856	 0.742850 	 
0.031919	 0.742770 	 
0.031981	 0.742691 	 
0.032044	 0.742611 	 
0.032107	 0.742532 	 
0.032170	 0.742452 	 
0.032233	 0.742373 	 
0.032296	 0.742293 	 
0.032358	 0.742214 	 
0.032421	 0.742134 	 
0.032484	 0.742055 	 
0.032547	 0.741975 	 
0.032610	 0.741896 	 
0.032673	 0.741816 	 
0.032735	 0.741737 	 
0.032798	 0.741658 	 
0.032861	 0.741578 	 
0.032924	 0.741499 	 
0.032987	 0.741419 	 
0.033050	 0.741340 	 
0.033112	 0.741261 	 
0.033175	 0.741182 	 
0.033238	 0.741102 	 
0.033301	 0.741023 	 
0.033364	 0.740944 	 
0.033427	 0.740865 	 
0.033489	 0.740785 	 
0.033552	 0.740706 	 
0.033615	 0.740627 	 
0.033678	 0.740548 	 
0.033741	 0.740469 	 
0.033804	 0.740390 	 
0.033866	 0.740311 	 
0.033929	 0.740232 	 
0.033992	 0.740153 	 
0.034055	 0.740073 	 
0.034118	 0.739994 	 
0.034181	 0.739915 	 
0.034243	 0.739836 	 
0.034306	 0.739757 	 
0.034369	 0.739679 	 
0.034432	 0.739600 	 
0.034495	 0.739521 	 
0.034558	 0.739442 	 
0.034620	 0.739363 	 
0.034683	 0.739284 	 
0.034746	 0.739205 	 
0.034809	 0.739126 	 
0.034872	 0.739048 	 
0.034935	 0.738969 	 
0.034997	 0.738890 	 
0.035060	 0.738811 	 
0.035123	 0.738732 	 
0.035186	 0.738654 	 
0.035249	 0.738575 	 
0.035312	 0.738496 	 
0.035374	 0.738418 	 
0.035437	 0.738339 	 
0.035500	 0.738260 	 
0.035563	 0.738182 	 
0.035626	 0.738103 	 
0.035688	 0.738024 	 
0.035751	 0.737946 	 
0.035814	 0.737867 	 
0.035877	 0.737789 	 
0.035940	 0.737710 	 
0.036003	 0.737632 	 
0.036065	 0.737553 	 
0.036128	 0.737475 	 
0.036191	 0.737396 	 
0.036254	 0.737318 	 
0.036317	 0.737239 	 
0.036380	 0.737161 	 
0.036442	 0.737082 	 
0.036505	 0.737004 	 
0.036568	 0.736926 	 
0.036631	 0.736847 	 
0.036694	 0.736769 	 
0.036757	 0.736691 	 
0.036819	 0.736612 	 
0.036882	 0.736534 	 
0.036945	 0.736456 	 
0.037008	 0.736378 	 
0.037071	 0.736299 	 
0.037134	 0.736221 	 
0.037196	 0.736143 	 
0.037259	 0.736065 	 
0.037322	 0.735987 	 
0.037385	 0.735909 	 
0.037448	 0.735830 	 
0.037511	 0.735752 	 
0.037573	 0.735674 	 
0.037636	 0.735596 	 
0.037699	 0.735518 	 
0.037762	 0.735440 	 
0.037825	 0.735362 	 
0.037888	 0.735284 	 
0.037950	 0.735206 	 
0.038013	 0.735128 	 
0.038076	 0.735050 	 
0.038139	 0.734972 	 
0.038202	 0.734894 	 
0.038265	 0.734816 	 
0.038327	 0.734738 	 
0.038390	 0.734661 	 
0.038453	 0.734583 	 
0.038516	 0.734505 	 
0.038579	 0.734427 	 
0.038642	 0.734349 	 
0.038704	 0.734271 	 
0.038767	 0.734194 	 
0.038830	 0.734116 	 
0.038893	 0.734038 	 
0.038956	 0.733961 	 
0.039019	 0.733883 	 
0.039081	 0.733805 	 
0.039144	 0.733727 	 
0.039207	 0.733650 	 
0.039270	 0.733572 	 
0.039333	 0.733495 	 
0.039396	 0.733417 	 
0.039458	 0.733339 	 
0.039521	 0.733262 	 
0.039584	 0.733184 	 
0.039647	 0.733107 	 
0.039710	 0.733029 	 
0.039773	 0.732952 	 
0.039835	 0.732874 	 
0.039898	 0.732797 	 
0.039961	 0.732719 	 
0.040024	 0.732642 	 
0.040087	 0.732564 	 
0.040150	 0.732487 	 
0.040212	 0.732410 	 
0.040275	 0.732332 	 
0.040338	 0.732255 	 
0.040401	 0.732178 	 
0.040464	 0.732100 	 
0.040527	 0.732023 	 
0.040589	 0.731946 	 
0.040652	 0.731868 	 
0.040715	 0.731791 	 
0.040778	 0.731714 	 
0.040841	 0.731637 	 
0.040904	 0.731560 	 
0.040966	 0.731482 	 
0.041029	 0.731405 	 
0.041092	 0.731328 	 
0.041155	 0.731251 	 
0.041218	 0.731174 	 
0.041281	 0.731097 	 
0.041343	 0.731020 	 
0.041406	 0.730943 	 
0.041469	 0.730866 	 
0.041532	 0.730789 	 
0.041595	 0.730712 	 
0.041658	 0.730635 	 
0.041720	 0.730558 	 
0.041783	 0.730481 	 
0.041846	 0.730404 	 
0.041909	 0.730327 	 
0.041972	 0.730250 	 
0.042035	 0.730173 	 
0.042097	 0.730096 	 
0.042160	 0.730019 	 
0.042223	 0.729942 	 
0.042286	 0.729866 	 
0.042349	 0.729789 	 
0.042412	 0.729712 	 
0.042474	 0.729635 	 
0.042537	 0.729559 	 
0.042600	 0.729482 	 
0.042663	 0.729405 	 
0.042726	 0.729328 	 
0.042788	 0.729252 	 
0.042851	 0.729175 	 
0.042914	 0.729098 	 
0.042977	 0.729022 	 
0.043040	 0.728945 	 
0.043103	 0.728868 	 
0.043165	 0.728792 	 
0.043228	 0.728715 	 
0.043291	 0.728639 	 
0.043354	 0.728562 	 
0.043417	 0.728486 	 
0.043480	 0.728409 	 
0.043542	 0.728333 	 
0.043605	 0.728256 	 
0.043668	 0.728180 	 
0.043731	 0.728103 	 
0.043794	 0.728027 	 
0.043857	 0.727951 	 
0.043919	 0.727874 	 
0.043982	 0.727798 	 
0.044045	 0.727721 	 
0.044108	 0.727645 	 
0.044171	 0.727569 	 
0.044234	 0.727493 	 
0.044296	 0.727416 	 
0.044359	 0.727340 	 
0.044422	 0.727264 	 
0.044485	 0.727188 	 
0.044548	 0.727111 	 
0.044611	 0.727035 	 
0.044673	 0.726959 	 
0.044736	 0.726883 	 
0.044799	 0.726807 	 
0.044862	 0.726731 	 
0.044925	 0.726654 	 
0.044988	 0.726578 	 
0.045050	 0.726502 	 
0.045113	 0.726426 	 
0.045176	 0.726350 	 
0.045239	 0.726274 	 
0.045302	 0.726198 	 
0.045365	 0.726122 	 
0.045427	 0.726046 	 
0.045490	 0.725970 	 
0.045553	 0.725894 	 
0.045616	 0.725818 	 
0.045679	 0.725742 	 
0.045742	 0.725667 	 
0.045804	 0.725591 	 
0.045867	 0.725515 	 
0.045930	 0.725439 	 
0.045993	 0.725363 	 
0.046056	 0.725287 	 
0.046119	 0.725212 	 
0.046181	 0.725136 	 
0.046244	 0.725060 	 
0.046307	 0.724984 	 
0.046370	 0.724909 	 
0.046433	 0.724833 	 
0.046496	 0.724757 	 
0.046558	 0.724682 	 
0.046621	 0.724606 	 
0.046684	 0.724530 	 
0.046747	 0.724455 	 
0.046810	 0.724379 	 
0.046873	 0.724303 	 
0.046935	 0.724228 	 
0.046998	 0.724152 	 
0.047061	 0.724077 	 
0.047124	 0.724001 	 
0.047187	 0.723926 	 
0.047250	 0.723850 	 
0.047312	 0.723775 	 
0.047375	 0.723699 	 
0.047438	 0.723624 	 
0.047501	 0.723549 	 
0.047564	 0.723473 	 
0.047627	 0.723398 	 
0.047689	 0.723322 	 
0.047752	 0.723247 	 
0.047815	 0.723172 	 
0.047878	 0.723096 	 
0.047941	 0.723021 	 
0.048004	 0.722946 	 
0.048066	 0.722871 	 
0.048129	 0.722795 	 
0.048192	 0.722720 	 
0.048255	 0.722645 	 
0.048318	 0.722570 	 
0.048381	 0.722494 	 
0.048443	 0.722419 	 
0.048506	 0.722344 	 
0.048569	 0.722269 	 
0.048632	 0.722194 	 
0.048695	 0.722119 	 
0.048758	 0.722044 	 
0.048820	 0.721969 	 
0.048883	 0.721894 	 
0.048946	 0.721819 	 
0.049009	 0.721744 	 
0.049072	 0.721669 	 
0.049135	 0.721594 	 
0.049197	 0.721519 	 
0.049260	 0.721444 	 
0.049323	 0.721369 	 
0.049386	 0.721294 	 
0.049449	 0.721219 	 
0.049512	 0.721144 	 
0.049574	 0.721069 	 
0.049637	 0.720994 	 
0.049700	 0.720920 	 
0.049763	 0.720845 	 
0.049826	 0.720770 	 
0.049888	 0.720695 	 
0.049951	 0.720621 	 
0.050014	 0.720546 	 
0.050077	 0.720471 	 
0.050140	 0.720396 	 
0.050203	 0.720322 	 
0.050265	 0.720247 	 
0.050328	 0.720172 	 
0.050391	 0.720098 	 
0.050454	 0.720023 	 
0.050517	 0.719949 	 
0.050580	 0.719874 	 
0.050642	 0.719799 	 
0.050705	 0.719725 	 
0.050768	 0.719650 	 
0.050831	 0.719576 	 
0.050894	 0.719501 	 
0.050957	 0.719427 	 
0.051019	 0.719352 	 
0.051082	 0.719278 	 
0.051145	 0.719203 	 
0.051208	 0.719129 	 
0.051271	 0.719055 	 
0.051334	 0.718980 	 
0.051396	 0.718906 	 
0.051459	 0.718832 	 
0.051522	 0.718757 	 
0.051585	 0.718683 	 
0.051648	 0.718609 	 
0.051711	 0.718534 	 
0.051773	 0.718460 	 
0.051836	 0.718386 	 
0.051899	 0.718312 	 
0.051962	 0.718237 	 
0.052025	 0.718163 	 
0.052088	 0.718089 	 
0.052150	 0.718015 	 
0.052213	 0.717941 	 
0.052276	 0.717867 	 
0.052339	 0.717792 	 
0.052402	 0.717718 	 
0.052465	 0.717644 	 
0.052527	 0.717570 	 
0.052590	 0.717496 	 
0.052653	 0.717422 	 
0.052716	 0.717348 	 
0.052779	 0.717274 	 
0.052842	 0.717200 	 
0.052904	 0.717126 	 
0.052967	 0.717052 	 
0.053030	 0.716978 	 
0.053093	 0.716905 	 
0.053156	 0.716831 	 
0.053219	 0.716757 	 
0.053281	 0.716683 	 
0.053344	 0.716609 	 
0.053407	 0.716535 	 
0.053470	 0.716461 	 
0.053533	 0.716388 	 
0.053596	 0.716314 	 
0.053658	 0.716240 	 
0.053721	 0.716166 	 
0.053784	 0.716093 	 
0.053847	 0.716019 	 
0.053910	 0.715945 	 
0.053973	 0.715872 	 
0.054035	 0.715798 	 
0.054098	 0.715724 	 
0.054161	 0.715651 	 
0.054224	 0.715577 	 
0.054287	 0.715504 	 
0.054350	 0.715430 	 
0.054412	 0.715356 	 
0.054475	 0.715283 	 
0.054538	 0.715209 	 
0.054601	 0.715136 	 
0.054664	 0.715062 	 
0.054727	 0.714989 	 
0.054789	 0.714915 	 
0.054852	 0.714842 	 
0.054915	 0.714769 	 
0.054978	 0.714695 	 
0.055041	 0.714622 	 
0.055104	 0.714548 	 
0.055166	 0.714475 	 
0.055229	 0.714402 	 
0.055292	 0.714329 	 
0.055355	 0.714255 	 
0.055418	 0.714182 	 
0.055481	 0.714109 	 
0.055543	 0.714035 	 
0.055606	 0.713962 	 
0.055669	 0.713889 	 
0.055732	 0.713816 	 
0.055795	 0.713743 	 
0.055858	 0.713669 	 
0.055920	 0.713596 	 
0.055983	 0.713523 	 
0.056046	 0.713450 	 
0.056109	 0.713377 	 
0.056172	 0.713304 	 
0.056235	 0.713231 	 
0.056297	 0.713158 	 
0.056360	 0.713085 	 
0.056423	 0.713012 	 
0.056486	 0.712939 	 
0.056549	 0.712866 	 
0.056611	 0.712793 	 
0.056674	 0.712720 	 
0.056737	 0.712647 	 
0.056800	 0.712574 	 
0.056863	 0.712501 	 
0.056926	 0.712428 	 
0.056988	 0.712356 	 
0.057051	 0.712283 	 
0.057114	 0.712210 	 
0.057177	 0.712137 	 
0.057240	 0.712064 	 
0.057303	 0.711992 	 
0.057365	 0.711919 	 
0.057428	 0.711846 	 
0.057491	 0.711773 	 
0.057554	 0.711701 	 
0.057617	 0.711628 	 
0.057680	 0.711555 	 
0.057742	 0.711483 	 
0.057805	 0.711410 	 
0.057868	 0.711337 	 
0.057931	 0.711265 	 
0.057994	 0.711192 	 
0.058057	 0.711120 	 
0.058119	 0.711047 	 
0.058182	 0.710975 	 
0.058245	 0.710902 	 
0.058308	 0.710830 	 
0.058371	 0.710757 	 
0.058434	 0.710685 	 
0.058496	 0.710612 	 
0.058559	 0.710540 	 
0.058622	 0.710467 	 
0.058685	 0.710395 	 
0.058748	 0.710323 	 
0.058811	 0.710250 	 
0.058873	 0.710178 	 
0.058936	 0.710105 	 
0.058999	 0.710033 	 
0.059062	 0.709961 	 
0.059125	 0.709889 	 
0.059188	 0.709816 	 
0.059250	 0.709744 	 
0.059313	 0.709672 	 
0.059376	 0.709600 	 
0.059439	 0.709527 	 
0.059502	 0.709455 	 
0.059565	 0.709383 	 
0.059627	 0.709311 	 
0.059690	 0.709239 	 
0.059753	 0.709167 	 
0.059816	 0.709095 	 
0.059879	 0.709023 	 
0.059942	 0.708951 	 
0.060004	 0.708879 	 
0.060067	 0.708807 	 
0.060130	 0.708735 	 
0.060193	 0.708663 	 
0.060256	 0.708591 	 
0.060319	 0.708519 	 
0.060381	 0.708447 	 
0.060444	 0.708375 	 
0.060507	 0.708303 	 
0.060570	 0.708231 	 
0.060633	 0.708159 	 
0.060696	 0.708087 	 
0.060758	 0.708015 	 
0.060821	 0.707944 	 
0.060884	 0.707872 	 
0.060947	 0.707800 	 
0.061010	 0.707728 	 
0.061073	 0.707657 	 
0.061135	 0.707585 	 
0.061198	 0.707513 	 
0.061261	 0.707441 	 
0.061324	 0.707370 	 
0.061387	 0.707298 	 
0.061450	 0.707226 	 
0.061512	 0.707155 	 
0.061575	 0.707083 	 
0.061638	 0.707012 	 
0.061701	 0.706940 	 
0.061764	 0.706868 	 
0.061827	 0.706797 	 
0.061889	 0.706725 	 
0.061952	 0.706654 	 
0.062015	 0.706582 	 
0.062078	 0.706511 	 
0.062141	 0.706439 	 
0.062204	 0.706368 	 
0.062266	 0.706297 	 
0.062329	 0.706225 	 
0.062392	 0.706154 	 
