Datos que encuentra el metodo de Euler(variable ind.	 variable dep.	 numero de thread)
0.483051	 inf 	 
0.483114	 inf 	 
0.483177	 inf 	 
0.483240	 inf 	 
0.483303	 inf 	 
0.483365	 inf 	 
0.483428	 inf 	 
0.483491	 inf 	 
0.483554	 inf 	 
0.483617	 inf 	 
0.483680	 inf 	 
0.483742	 inf 	 
0.483805	 inf 	 
0.483868	 inf 	 
0.483931	 inf 	 
0.483994	 inf 	 
0.484057	 inf 	 
0.484119	 inf 	 
0.484182	 inf 	 
0.484245	 inf 	 
0.484308	 inf 	 
0.484371	 inf 	 
0.484434	 inf 	 
0.484496	 inf 	 
0.484559	 inf 	 
0.484622	 inf 	 
0.484685	 inf 	 
0.484748	 inf 	 
0.484811	 inf 	 
0.484873	 inf 	 
0.484936	 inf 	 
0.484999	 inf 	 
0.485062	 inf 	 
0.485125	 inf 	 
0.485188	 inf 	 
0.485250	 inf 	 
0.485313	 inf 	 
0.485376	 inf 	 
0.485439	 inf 	 
0.485502	 inf 	 
0.485565	 inf 	 
0.485627	 inf 	 
0.485690	 inf 	 
0.485753	 inf 	 
0.485816	 inf 	 
0.485879	 inf 	 
0.485942	 inf 	 
0.486004	 inf 	 
0.486067	 inf 	 
0.486130	 inf 	 
0.486193	 inf 	 
0.486256	 inf 	 
0.486319	 inf 	 
0.486381	 inf 	 
0.486444	 inf 	 
0.486507	 inf 	 
0.486570	 inf 	 
0.486633	 inf 	 
0.486696	 inf 	 
0.486758	 inf 	 
0.486821	 inf 	 
0.486884	 inf 	 
0.486947	 inf 	 
0.487010	 inf 	 
0.487073	 inf 	 
0.487135	 inf 	 
0.487198	 inf 	 
0.487261	 inf 	 
0.487324	 inf 	 
0.487387	 inf 	 
0.487450	 inf 	 
0.487512	 inf 	 
0.487575	 inf 	 
0.487638	 inf 	 
0.487701	 inf 	 
0.487764	 inf 	 
0.487827	 inf 	 
0.487889	 inf 	 
0.487952	 inf 	 
0.488015	 inf 	 
0.488078	 inf 	 
0.488141	 inf 	 
0.488203	 inf 	 
0.488266	 inf 	 
0.488329	 inf 	 
0.488392	 inf 	 
0.488455	 inf 	 
0.488518	 inf 	 
0.488580	 inf 	 
0.488643	 inf 	 
0.488706	 inf 	 
0.488769	 inf 	 
0.488832	 inf 	 
0.488895	 inf 	 
0.488957	 inf 	 
0.489020	 inf 	 
0.489083	 inf 	 
0.489146	 inf 	 
0.489209	 inf 	 
0.489272	 inf 	 
0.489334	 inf 	 
0.489397	 inf 	 
0.489460	 inf 	 
0.489523	 inf 	 
0.489586	 inf 	 
0.489649	 inf 	 
0.489711	 inf 	 
0.489774	 inf 	 
0.489837	 inf 	 
0.489900	 inf 	 
0.489963	 inf 	 
0.490026	 inf 	 
0.490088	 inf 	 
0.490151	 inf 	 
0.490214	 inf 	 
0.490277	 inf 	 
0.490340	 inf 	 
0.490403	 inf 	 
0.490465	 inf 	 
0.490528	 inf 	 
0.490591	 inf 	 
0.490654	 inf 	 
0.490717	 inf 	 
0.490780	 inf 	 
0.490842	 inf 	 
0.490905	 inf 	 
0.490968	 inf 	 
0.491031	 inf 	 
0.491094	 inf 	 
0.491157	 inf 	 
0.491219	 inf 	 
0.491282	 inf 	 
0.491345	 inf 	 
0.491408	 inf 	 
0.491471	 inf 	 
0.491534	 inf 	 
0.491596	 inf 	 
0.491659	 inf 	 
0.491722	 inf 	 
0.491785	 inf 	 
0.491848	 inf 	 
0.491911	 inf 	 
0.491973	 inf 	 
0.492036	 inf 	 
0.492099	 inf 	 
0.492162	 inf 	 
0.492225	 inf 	 
0.492288	 inf 	 
0.492350	 inf 	 
0.492413	 inf 	 
0.492476	 inf 	 
0.492539	 inf 	 
0.492602	 inf 	 
0.492665	 inf 	 
0.492727	 inf 	 
0.492790	 inf 	 
0.492853	 inf 	 
0.492916	 inf 	 
0.492979	 inf 	 
0.493042	 inf 	 
0.493104	 inf 	 
0.493167	 inf 	 
0.493230	 inf 	 
0.493293	 inf 	 
0.493356	 inf 	 
0.493419	 inf 	 
0.493481	 inf 	 
0.493544	 inf 	 
0.493607	 inf 	 
0.493670	 inf 	 
0.493733	 inf 	 
0.493796	 inf 	 
0.493858	 inf 	 
0.493921	 inf 	 
0.493984	 inf 	 
0.494047	 inf 	 
0.494110	 inf 	 
0.494173	 inf 	 
0.494235	 inf 	 
0.494298	 inf 	 
0.494361	 inf 	 
0.494424	 inf 	 
0.494487	 inf 	 
0.494550	 inf 	 
0.494612	 inf 	 
0.494675	 inf 	 
0.494738	 inf 	 
0.494801	 inf 	 
0.494864	 inf 	 
0.494927	 inf 	 
0.494989	 inf 	 
0.495052	 inf 	 
0.495115	 inf 	 
0.495178	 inf 	 
0.495241	 inf 	 
0.495303	 inf 	 
0.495366	 inf 	 
0.495429	 inf 	 
0.495492	 inf 	 
0.495555	 inf 	 
0.495618	 inf 	 
0.495680	 inf 	 
0.495743	 inf 	 
0.495806	 inf 	 
0.495869	 inf 	 
0.495932	 inf 	 
0.495995	 inf 	 
0.496057	 inf 	 
0.496120	 inf 	 
0.496183	 inf 	 
0.496246	 inf 	 
0.496309	 inf 	 
0.496372	 inf 	 
0.496434	 inf 	 
0.496497	 inf 	 
0.496560	 inf 	 
0.496623	 inf 	 
0.496686	 inf 	 
0.496749	 inf 	 
0.496811	 inf 	 
0.496874	 inf 	 
0.496937	 inf 	 
0.497000	 inf 	 
0.497063	 inf 	 
0.497126	 inf 	 
0.497188	 inf 	 
0.497251	 inf 	 
0.497314	 inf 	 
0.497377	 inf 	 
0.497440	 inf 	 
0.497503	 inf 	 
0.497565	 inf 	 
0.497628	 inf 	 
0.497691	 inf 	 
0.497754	 inf 	 
0.497817	 inf 	 
0.497880	 inf 	 
0.497942	 inf 	 
0.498005	 inf 	 
0.498068	 inf 	 
0.498131	 inf 	 
0.498194	 inf 	 
0.498257	 inf 	 
0.498319	 inf 	 
0.498382	 inf 	 
0.498445	 inf 	 
0.498508	 inf 	 
0.498571	 inf 	 
0.498634	 inf 	 
0.498696	 inf 	 
0.498759	 inf 	 
0.498822	 inf 	 
0.498885	 inf 	 
0.498948	 inf 	 
0.499011	 inf 	 
0.499073	 inf 	 
0.499136	 inf 	 
0.499199	 inf 	 
0.499262	 inf 	 
0.499325	 inf 	 
0.499388	 inf 	 
0.499450	 inf 	 
0.499513	 inf 	 
0.499576	 inf 	 
0.499639	 inf 	 
0.499702	 inf 	 
0.499765	 inf 	 
0.499827	 inf 	 
0.499890	 inf 	 
0.499953	 inf 	 
0.500016	 inf 	 
0.500079	 inf 	 
0.500142	 inf 	 
0.500204	 inf 	 
0.500267	 inf 	 
0.500330	 inf 	 
0.500393	 inf 	 
0.500456	 inf 	 
0.500519	 inf 	 
0.500581	 inf 	 
0.500644	 inf 	 
0.500707	 inf 	 
0.500770	 inf 	 
0.500833	 inf 	 
0.500896	 inf 	 
0.500958	 inf 	 
0.501021	 inf 	 
0.501084	 inf 	 
0.501147	 inf 	 
0.501210	 inf 	 
0.501273	 inf 	 
0.501335	 inf 	 
0.501398	 inf 	 
0.501461	 inf 	 
0.501524	 inf 	 
0.501587	 inf 	 
0.501650	 inf 	 
0.501712	 inf 	 
0.501775	 inf 	 
0.501838	 inf 	 
0.501901	 inf 	 
0.501964	 inf 	 
0.502027	 inf 	 
0.502089	 inf 	 
0.502152	 inf 	 
0.502215	 inf 	 
0.502278	 inf 	 
0.502341	 inf 	 
0.502403	 inf 	 
0.502466	 inf 	 
0.502529	 inf 	 
0.502592	 inf 	 
0.502655	 inf 	 
0.502718	 inf 	 
0.502780	 inf 	 
0.502843	 inf 	 
0.502906	 inf 	 
0.502969	 inf 	 
0.503032	 inf 	 
0.503095	 inf 	 
0.503157	 inf 	 
0.503220	 inf 	 
0.503283	 inf 	 
0.503346	 inf 	 
0.503409	 inf 	 
0.503472	 inf 	 
0.503534	 inf 	 
0.503597	 inf 	 
0.503660	 inf 	 
0.503723	 inf 	 
0.503786	 inf 	 
0.503849	 inf 	 
0.503911	 inf 	 
0.503974	 inf 	 
0.504037	 inf 	 
0.504100	 inf 	 
0.504163	 inf 	 
0.504226	 inf 	 
0.504288	 inf 	 
0.504351	 inf 	 
0.504414	 inf 	 
0.504477	 inf 	 
0.504540	 inf 	 
0.504603	 inf 	 
0.504665	 inf 	 
0.504728	 inf 	 
0.504791	 inf 	 
0.504854	 inf 	 
0.504917	 inf 	 
0.504980	 inf 	 
0.505042	 inf 	 
0.505105	 inf 	 
0.505168	 inf 	 
0.505231	 inf 	 
0.505294	 inf 	 
0.505357	 inf 	 
0.505419	 inf 	 
0.505482	 inf 	 
0.505545	 inf 	 
0.505608	 inf 	 
0.505671	 inf 	 
0.505734	 inf 	 
0.505796	 inf 	 
0.505859	 inf 	 
0.505922	 inf 	 
0.505985	 inf 	 
0.506048	 inf 	 
0.506111	 inf 	 
0.506173	 inf 	 
0.506236	 inf 	 
0.506299	 inf 	 
0.506362	 inf 	 
0.506425	 inf 	 
0.506488	 inf 	 
0.506550	 inf 	 
0.506613	 inf 	 
0.506676	 inf 	 
0.506739	 inf 	 
0.506802	 inf 	 
0.506865	 inf 	 
0.506927	 inf 	 
0.506990	 inf 	 
0.507053	 inf 	 
0.507116	 inf 	 
0.507179	 inf 	 
0.507242	 inf 	 
0.507304	 inf 	 
0.507367	 inf 	 
0.507430	 inf 	 
0.507493	 inf 	 
0.507556	 inf 	 
0.507619	 inf 	 
0.507681	 inf 	 
0.507744	 inf 	 
0.507807	 inf 	 
0.507870	 inf 	 
0.507933	 inf 	 
0.507996	 inf 	 
0.508058	 inf 	 
0.508121	 inf 	 
0.508184	 inf 	 
0.508247	 inf 	 
0.508310	 inf 	 
0.508373	 inf 	 
0.508435	 inf 	 
0.508498	 inf 	 
0.508561	 inf 	 
0.508624	 inf 	 
0.508687	 inf 	 
0.508750	 inf 	 
0.508812	 inf 	 
0.508875	 inf 	 
0.508938	 inf 	 
0.509001	 inf 	 
0.509064	 inf 	 
0.509127	 inf 	 
0.509189	 inf 	 
0.509252	 inf 	 
0.509315	 inf 	 
0.509378	 inf 	 
0.509441	 inf 	 
0.509503	 inf 	 
0.509566	 inf 	 
0.509629	 inf 	 
0.509692	 inf 	 
0.509755	 inf 	 
0.509818	 inf 	 
0.509880	 inf 	 
0.509943	 inf 	 
0.510006	 inf 	 
0.510069	 inf 	 
0.510132	 inf 	 
0.510195	 inf 	 
0.510257	 inf 	 
0.510320	 inf 	 
0.510383	 inf 	 
0.510446	 inf 	 
0.510509	 inf 	 
0.510572	 inf 	 
0.510634	 inf 	 
0.510697	 inf 	 
0.510760	 inf 	 
0.510823	 inf 	 
0.510886	 inf 	 
0.510949	 inf 	 
0.511011	 inf 	 
0.511074	 inf 	 
0.511137	 inf 	 
0.511200	 inf 	 
0.511263	 inf 	 
0.511326	 inf 	 
0.511388	 inf 	 
0.511451	 inf 	 
0.511514	 inf 	 
0.511577	 inf 	 
0.511640	 inf 	 
0.511703	 inf 	 
0.511765	 inf 	 
0.511828	 inf 	 
0.511891	 inf 	 
0.511954	 inf 	 
0.512017	 inf 	 
0.512080	 inf 	 
0.512142	 inf 	 
0.512205	 inf 	 
0.512268	 inf 	 
0.512331	 inf 	 
0.512394	 inf 	 
0.512457	 inf 	 
0.512519	 inf 	 
0.512582	 inf 	 
0.512645	 inf 	 
0.512708	 inf 	 
0.512771	 inf 	 
0.512834	 inf 	 
0.512896	 inf 	 
0.512959	 inf 	 
0.513022	 inf 	 
0.513085	 inf 	 
0.513148	 inf 	 
0.513211	 inf 	 
0.513273	 inf 	 
0.513336	 inf 	 
0.513399	 inf 	 
0.513462	 inf 	 
0.513525	 inf 	 
0.513588	 inf 	 
0.513650	 inf 	 
0.513713	 inf 	 
0.513776	 inf 	 
0.513839	 inf 	 
0.513902	 inf 	 
0.513965	 inf 	 
0.514027	 inf 	 
0.514090	 inf 	 
0.514153	 inf 	 
0.514216	 inf 	 
0.514279	 inf 	 
0.514342	 inf 	 
0.514404	 inf 	 
0.514467	 inf 	 
0.514530	 inf 	 
0.514593	 inf 	 
0.514656	 inf 	 
0.514719	 inf 	 
0.514781	 inf 	 
0.514844	 inf 	 
0.514907	 inf 	 
0.514970	 inf 	 
0.515033	 inf 	 
0.515096	 inf 	 
0.515158	 inf 	 
0.515221	 inf 	 
0.515284	 inf 	 
0.515347	 inf 	 
0.515410	 inf 	 
0.515473	 inf 	 
0.515535	 inf 	 
0.515598	 inf 	 
0.515661	 inf 	 
0.515724	 inf 	 
0.515787	 inf 	 
0.515850	 inf 	 
0.515912	 inf 	 
0.515975	 inf 	 
0.516038	 inf 	 
0.516101	 inf 	 
0.516164	 inf 	 
0.516227	 inf 	 
0.516289	 inf 	 
0.516352	 inf 	 
0.516415	 inf 	 
0.516478	 inf 	 
0.516541	 inf 	 
0.516603	 inf 	 
0.516666	 inf 	 
0.516729	 inf 	 
0.516792	 inf 	 
0.516855	 inf 	 
0.516918	 inf 	 
0.516980	 inf 	 
0.517043	 inf 	 
0.517106	 inf 	 
0.517169	 inf 	 
0.517232	 inf 	 
0.517295	 inf 	 
0.517357	 inf 	 
0.517420	 inf 	 
0.517483	 inf 	 
0.517546	 inf 	 
0.517609	 inf 	 
0.517672	 inf 	 
0.517734	 inf 	 
0.517797	 inf 	 
0.517860	 inf 	 
0.517923	 inf 	 
0.517986	 inf 	 
0.518049	 inf 	 
0.518111	 inf 	 
0.518174	 inf 	 
0.518237	 inf 	 
0.518300	 inf 	 
0.518363	 inf 	 
0.518426	 inf 	 
0.518488	 inf 	 
0.518551	 inf 	 
0.518614	 inf 	 
0.518677	 inf 	 
0.518740	 inf 	 
0.518803	 inf 	 
0.518865	 inf 	 
0.518928	 inf 	 
0.518991	 inf 	 
0.519054	 inf 	 
0.519117	 inf 	 
0.519180	 inf 	 
0.519242	 inf 	 
0.519305	 inf 	 
0.519368	 inf 	 
0.519431	 inf 	 
0.519494	 inf 	 
0.519557	 inf 	 
0.519619	 inf 	 
0.519682	 inf 	 
0.519745	 inf 	 
0.519808	 inf 	 
0.519871	 inf 	 
0.519934	 inf 	 
0.519996	 inf 	 
0.520059	 inf 	 
0.520122	 inf 	 
0.520185	 inf 	 
0.520248	 inf 	 
0.520311	 inf 	 
0.520373	 inf 	 
0.520436	 inf 	 
0.520499	 inf 	 
0.520562	 inf 	 
0.520625	 inf 	 
0.520688	 inf 	 
0.520750	 inf 	 
0.520813	 inf 	 
0.520876	 inf 	 
0.520939	 inf 	 
0.521002	 inf 	 
0.521065	 inf 	 
0.521127	 inf 	 
0.521190	 inf 	 
0.521253	 inf 	 
0.521316	 inf 	 
0.521379	 inf 	 
0.521442	 inf 	 
0.521504	 inf 	 
0.521567	 inf 	 
0.521630	 inf 	 
0.521693	 inf 	 
0.521756	 inf 	 
0.521819	 inf 	 
0.521881	 inf 	 
0.521944	 inf 	 
0.522007	 inf 	 
0.522070	 inf 	 
0.522133	 inf 	 
0.522196	 inf 	 
0.522258	 inf 	 
0.522321	 inf 	 
0.522384	 inf 	 
0.522447	 inf 	 
0.522510	 inf 	 
0.522573	 inf 	 
0.522635	 inf 	 
0.522698	 inf 	 
0.522761	 inf 	 
0.522824	 inf 	 
0.522887	 inf 	 
0.522950	 inf 	 
0.523012	 inf 	 
0.523075	 inf 	 
0.523138	 inf 	 
0.523201	 inf 	 
0.523264	 inf 	 
0.523327	 inf 	 
0.523389	 inf 	 
0.523452	 inf 	 
0.523515	 inf 	 
0.523578	 inf 	 
0.523641	 inf 	 
0.523703	 inf 	 
0.523766	 inf 	 
0.523829	 inf 	 
0.523892	 inf 	 
0.523955	 inf 	 
0.524018	 inf 	 
0.524080	 inf 	 
0.524143	 inf 	 
0.524206	 inf 	 
0.524269	 inf 	 
0.524332	 inf 	 
0.524395	 inf 	 
0.524457	 inf 	 
0.524520	 inf 	 
0.524583	 inf 	 
0.524646	 inf 	 
0.524709	 inf 	 
0.524772	 inf 	 
0.524834	 inf 	 
0.524897	 inf 	 
0.524960	 inf 	 
0.525023	 inf 	 
0.525086	 inf 	 
0.525149	 inf 	 
0.525211	 inf 	 
0.525274	 inf 	 
0.525337	 inf 	 
0.525400	 inf 	 
0.525463	 inf 	 
0.525526	 inf 	 
0.525588	 inf 	 
0.525651	 inf 	 
0.525714	 inf 	 
0.525777	 inf 	 
0.525840	 inf 	 
0.525903	 inf 	 
0.525965	 inf 	 
0.526028	 inf 	 
0.526091	 inf 	 
0.526154	 inf 	 
0.526217	 inf 	 
0.526280	 inf 	 
0.526342	 inf 	 
0.526405	 inf 	 
0.526468	 inf 	 
0.526531	 inf 	 
0.526594	 inf 	 
0.526657	 inf 	 
0.526719	 inf 	 
0.526782	 inf 	 
0.526845	 inf 	 
0.526908	 inf 	 
0.526971	 inf 	 
0.527034	 inf 	 
0.527096	 inf 	 
0.527159	 inf 	 
0.527222	 inf 	 
0.527285	 inf 	 
0.527348	 inf 	 
0.527411	 inf 	 
0.527473	 inf 	 
0.527536	 inf 	 
0.527599	 inf 	 
0.527662	 inf 	 
0.527725	 inf 	 
0.527788	 inf 	 
0.527850	 inf 	 
0.527913	 inf 	 
0.527976	 inf 	 
0.528039	 inf 	 
0.528102	 inf 	 
0.528165	 inf 	 
0.528227	 inf 	 
0.528290	 inf 	 
0.528353	 inf 	 
0.528416	 inf 	 
0.528479	 inf 	 
0.528542	 inf 	 
0.528604	 inf 	 
0.528667	 inf 	 
0.528730	 inf 	 
0.528793	 inf 	 
0.528856	 inf 	 
0.528919	 inf 	 
0.528981	 inf 	 
0.529044	 inf 	 
0.529107	 inf 	 
0.529170	 inf 	 
0.529233	 inf 	 
0.529296	 inf 	 
0.529358	 inf 	 
0.529421	 inf 	 
0.529484	 inf 	 
0.529547	 inf 	 
0.529610	 inf 	 
0.529673	 inf 	 
0.529735	 inf 	 
0.529798	 inf 	 
0.529861	 inf 	 
0.529924	 inf 	 
0.529987	 inf 	 
0.530050	 inf 	 
0.530112	 inf 	 
0.530175	 inf 	 
0.530238	 inf 	 
0.530301	 inf 	 
0.530364	 inf 	 
0.530427	 inf 	 
0.530489	 inf 	 
0.530552	 inf 	 
0.530615	 inf 	 
0.530678	 inf 	 
0.530741	 inf 	 
0.530803	 inf 	 
0.530866	 inf 	 
0.530929	 inf 	 
0.530992	 inf 	 
0.531055	 inf 	 
0.531118	 inf 	 
0.531180	 inf 	 
0.531243	 inf 	 
0.531306	 inf 	 
0.531369	 inf 	 
0.531432	 inf 	 
0.531495	 inf 	 
0.531557	 inf 	 
0.531620	 inf 	 
0.531683	 inf 	 
0.531746	 inf 	 
0.531809	 inf 	 
0.531872	 inf 	 
0.531934	 inf 	 
0.531997	 inf 	 
0.532060	 inf 	 
0.532123	 inf 	 
0.532186	 inf 	 
0.532249	 inf 	 
0.532311	 inf 	 
0.532374	 inf 	 
0.532437	 inf 	 
0.532500	 inf 	 
0.532563	 inf 	 
0.532626	 inf 	 
0.532688	 inf 	 
0.532751	 inf 	 
0.532814	 inf 	 
0.532877	 inf 	 
0.532940	 inf 	 
0.533003	 inf 	 
0.533065	 inf 	 
0.533128	 inf 	 
0.533191	 inf 	 
0.533254	 inf 	 
0.533317	 inf 	 
0.533380	 inf 	 
0.533442	 inf 	 
0.533505	 inf 	 
0.533568	 inf 	 
0.533631	 inf 	 
0.533694	 inf 	 
0.533757	 inf 	 
0.533819	 inf 	 
0.533882	 inf 	 
0.533945	 inf 	 
0.534008	 inf 	 
0.534071	 inf 	 
0.534134	 inf 	 
0.534196	 inf 	 
0.534259	 inf 	 
0.534322	 inf 	 
0.534385	 inf 	 
0.534448	 inf 	 
0.534511	 inf 	 
0.534573	 inf 	 
0.534636	 inf 	 
0.534699	 inf 	 
0.534762	 inf 	 
0.534825	 inf 	 
0.534888	 inf 	 
0.534950	 inf 	 
0.535013	 inf 	 
0.535076	 inf 	 
0.535139	 inf 	 
0.535202	 inf 	 
0.535265	 inf 	 
0.535327	 inf 	 
0.535390	 inf 	 
0.535453	 inf 	 
0.535516	 inf 	 
0.535579	 inf 	 
0.535642	 inf 	 
0.535704	 inf 	 
0.535767	 inf 	 
0.535830	 inf 	 
0.535893	 inf 	 
0.535956	 inf 	 
0.536019	 inf 	 
0.536081	 inf 	 
0.536144	 inf 	 
0.536207	 inf 	 
0.536270	 inf 	 
0.536333	 inf 	 
0.536396	 inf 	 
0.536458	 inf 	 
0.536521	 inf 	 
0.536584	 inf 	 
0.536647	 inf 	 
0.536710	 inf 	 
0.536773	 inf 	 
0.536835	 inf 	 
0.536898	 inf 	 
0.536961	 inf 	 
0.537024	 inf 	 
0.537087	 inf 	 
0.537150	 inf 	 
0.537212	 inf 	 
0.537275	 inf 	 
0.537338	 inf 	 
0.537401	 inf 	 
0.537464	 inf 	 
0.537527	 inf 	 
0.537589	 inf 	 
0.537652	 inf 	 
0.537715	 inf 	 
0.537778	 inf 	 
0.537841	 inf 	 
0.537903	 inf 	 
0.537966	 inf 	 
0.538029	 inf 	 
0.538092	 inf 	 
0.538155	 inf 	 
0.538218	 inf 	 
0.538280	 inf 	 
0.538343	 inf 	 
0.538406	 inf 	 
0.538469	 inf 	 
0.538532	 inf 	 
0.538595	 inf 	 
0.538657	 inf 	 
0.538720	 inf 	 
0.538783	 inf 	 
0.538846	 inf 	 
0.538909	 inf 	 
0.538972	 inf 	 
0.539034	 inf 	 
0.539097	 inf 	 
0.539160	 inf 	 
0.539223	 inf 	 
0.539286	 inf 	 
0.539349	 inf 	 
0.539411	 inf 	 
0.539474	 inf 	 
0.539537	 inf 	 
0.539600	 inf 	 
0.539663	 inf 	 
0.539726	 inf 	 
0.539788	 inf 	 
0.539851	 inf 	 
0.539914	 inf 	 
0.539977	 inf 	 
0.540040	 inf 	 
0.540103	 inf 	 
0.540165	 inf 	 
0.540228	 inf 	 
0.540291	 inf 	 
0.540354	 inf 	 
0.540417	 inf 	 
0.540480	 inf 	 
0.540542	 inf 	 
0.540605	 inf 	 
0.540668	 inf 	 
0.540731	 inf 	 
0.540794	 inf 	 
0.540857	 inf 	 
0.540919	 inf 	 
0.540982	 inf 	 
0.541045	 inf 	 
0.541108	 inf 	 
0.541171	 inf 	 
0.541234	 inf 	 
0.541296	 inf 	 
0.541359	 inf 	 
0.541422	 inf 	 
0.541485	 inf 	 
0.541548	 inf 	 
0.541611	 inf 	 
0.541673	 inf 	 
0.541736	 inf 	 
0.541799	 inf 	 
0.541862	 inf 	 
0.541925	 inf 	 
0.541988	 inf 	 
0.542050	 inf 	 
0.542113	 inf 	 
0.542176	 inf 	 
0.542239	 inf 	 
0.542302	 inf 	 
0.542365	 inf 	 
0.542427	 inf 	 
0.542490	 inf 	 
0.542553	 inf 	 
0.542616	 inf 	 
0.542679	 inf 	 
0.542742	 inf 	 
0.542804	 inf 	 
0.542867	 inf 	 
0.542930	 inf 	 
0.542993	 inf 	 
0.543056	 inf 	 
0.543119	 inf 	 
0.543181	 inf 	 
0.543244	 inf 	 
0.543307	 inf 	 
0.543370	 inf 	 
0.543433	 inf 	 
0.543496	 inf 	 
0.543558	 inf 	 
0.543621	 inf 	 
0.543684	 inf 	 
0.543747	 inf 	 
0.543810	 inf 	 
0.543873	 inf 	 
0.543935	 inf 	 
0.543998	 inf 	 
0.544061	 inf 	 
0.544124	 inf 	 
0.544187	 inf 	 
0.544250	 inf 	 
0.544312	 inf 	 
0.544375	 inf 	 
0.544438	 inf 	 
0.544501	 inf 	 
0.544564	 inf 	 
0.544627	 inf 	 
0.544689	 inf 	 
0.544752	 inf 	 
0.544815	 inf 	 
0.544878	 inf 	 
0.544941	 inf 	 
0.545003	 inf 	 
0.545066	 inf 	 
0.545129	 inf 	 
0.545192	 inf 	 
0.545255	 inf 	 
0.545318	 inf 	 
0.545380	 inf 	 
0.545443	 inf 	 
0.545506	 inf 	 
0.545569	 inf 	 
0.545632	 inf 	 
0.545695	 inf 	 
0.545757	 inf 	 
0.545820	 inf 	 
0.545883	 inf 	 
0.545946	 inf 	 
0.546009	 inf 	 
0.546072	 inf 	 
0.546134	 inf 	 
0.546197	 inf 	 
0.546260	 inf 	 
0.546323	 inf 	 
0.546386	 inf 	 
0.546449	 inf 	 
0.546511	 inf 	 
0.546574	 inf 	 
0.546637	 inf 	 
0.546700	 inf 	 
0.546763	 inf 	 
0.546826	 inf 	 
0.546888	 inf 	 
0.546951	 inf 	 
0.547014	 inf 	 
0.547077	 inf 	 
0.547140	 inf 	 
0.547203	 inf 	 
0.547265	 inf 	 
0.547328	 inf 	 
0.547391	 inf 	 
0.547454	 inf 	 
0.547517	 inf 	 
0.547580	 inf 	 
0.547642	 inf 	 
0.547705	 inf 	 
0.547768	 inf 	 
0.547831	 inf 	 
0.547894	 inf 	 
0.547957	 inf 	 
0.548019	 inf 	 
0.548082	 inf 	 
0.548145	 inf 	 
0.548208	 inf 	 
0.548271	 inf 	 
0.548334	 inf 	 
0.548396	 inf 	 
0.548459	 inf 	 
0.548522	 inf 	 
0.548585	 inf 	 
0.548648	 inf 	 
0.548711	 inf 	 
0.548773	 inf 	 
0.548836	 inf 	 
0.548899	 inf 	 
0.548962	 inf 	 
0.549025	 inf 	 
0.549088	 inf 	 
0.549150	 inf 	 
0.549213	 inf 	 
0.549276	 inf 	 
0.549339	 inf 	 
0.549402	 inf 	 
0.549465	 inf 	 
0.549527	 inf 	 
0.549590	 inf 	 
0.549653	 inf 	 
0.549716	 inf 	 
0.549779	 inf 	 
0.549842	 inf 	 
0.549904	 inf 	 
0.549967	 inf 	 
0.550030	 inf 	 
0.550093	 inf 	 
0.550156	 inf 	 
0.550219	 inf 	 
0.550281	 inf 	 
0.550344	 inf 	 
0.550407	 inf 	 
0.550470	 inf 	 
0.550533	 inf 	 
0.550596	 inf 	 
0.550658	 inf 	 
0.550721	 inf 	 
0.550784	 inf 	 
0.550847	 inf 	 
0.550910	 inf 	 
0.550973	 inf 	 
0.551035	 inf 	 
0.551098	 inf 	 
0.551161	 inf 	 
0.551224	 inf 	 
0.551287	 inf 	 
0.551350	 inf 	 
0.551412	 inf 	 
0.551475	 inf 	 
0.551538	 inf 	 
0.551601	 inf 	 
0.551664	 inf 	 
0.551727	 inf 	 
0.551789	 inf 	 
0.551852	 inf 	 
0.551915	 inf 	 
0.551978	 inf 	 
0.552041	 inf 	 
0.552103	 inf 	 
0.552166	 inf 	 
0.552229	 inf 	 
0.552292	 inf 	 
0.552355	 inf 	 
0.552418	 inf 	 
0.552480	 inf 	 
0.552543	 inf 	 
0.552606	 inf 	 
0.552669	 inf 	 
0.552732	 inf 	 
0.552795	 inf 	 
0.552857	 inf 	 
0.552920	 inf 	 
0.552983	 inf 	 
0.553046	 inf 	 
0.553109	 inf 	 
0.553172	 inf 	 
0.553234	 inf 	 
0.553297	 inf 	 
0.553360	 inf 	 
0.553423	 inf 	 
0.553486	 inf 	 
0.553549	 inf 	 
0.553611	 inf 	 
0.553674	 inf 	 
0.553737	 inf 	 
0.553800	 inf 	 
0.553863	 inf 	 
0.553926	 inf 	 
0.553988	 inf 	 
0.554051	 inf 	 
0.554114	 inf 	 
0.554177	 inf 	 
0.554240	 inf 	 
0.554303	 inf 	 
0.554365	 inf 	 
0.554428	 inf 	 
0.554491	 inf 	 
0.554554	 inf 	 
0.554617	 inf 	 
0.554680	 inf 	 
0.554742	 inf 	 
0.554805	 inf 	 
0.554868	 inf 	 
0.554931	 inf 	 
0.554994	 inf 	 
0.555057	 inf 	 
0.555119	 inf 	 
0.555182	 inf 	 
0.555245	 inf 	 
0.555308	 inf 	 
0.555371	 inf 	 
0.555434	 inf 	 
0.555496	 inf 	 
0.555559	 inf 	 
0.555622	 inf 	 
0.555685	 inf 	 
0.555748	 inf 	 
0.555811	 inf 	 
0.555873	 inf 	 
0.555936	 inf 	 
0.555999	 inf 	 
0.556062	 inf 	 
